結束日期,USD/TWD,USD/EUR,USD/GBP,USD/AUD,USD/NZD
20130909,29.7025,0.7587,0.6397,1.0885,1.2500
20130908,29.7025,0.7587,0.6397,1.0885,1.2500
20130907,29.7560,0.7612,0.6408,1.0919,1.2584
20130906,29.7549,0.7593,0.6405,1.0932,1.2676
20130905,29.7275,0.7588,0.6413,1.0955,1.2724
20130904,29.7397,0.7589,0.6429,1.1078,1.2803
20130903,29.7654,0.7573,0.6431,1.1146,1.2828
20130902,29.9299,0.7564,0.6450,1.1235,1.2942
20130901,29.9299,0.7564,0.6450,1.1235,1.2942
20130831,29.9138,0.7559,0.6452,1.1205,1.2887
20130830,29.9232,0.7530,0.6446,1.1180,1.2830
20130829,29.9602,0.7484,0.6444,1.1188,1.2857
20130828,29.9794,0.7479,0.6433,1.1142,1.2813
20130827,29.9370,0.7476,0.6421,1.1073,1.2767
20130826,29.8993,0.7473,0.6423,1.1080,1.2817
20130825,29.8993,0.7473,0.6423,1.1080,1.2817
20130824,29.9279,0.7485,0.6418,1.1093,1.2798
20130823,29.9698,0.7494,0.6411,1.1115,1.2763
20130822,29.9441,0.7465,0.6381,1.1075,1.2634
20130821,29.9456,0.7476,0.6385,1.1012,1.2499
20130820,29.9347,0.7498,0.6394,1.0901,1.2334
20130819,29.8818,0.7503,0.6400,1.0888,1.2340
20130818,29.8818,0.7503,0.6400,1.0888,1.2340
20130817,29.9026,0.7496,0.6398,1.0907,1.2368
20130816,29.9637,0.7528,0.6429,1.0936,1.2408
20130815,29.9849,0.7542,0.6462,1.0973,1.2496
20130814,29.9725,0.7528,0.6470,1.0965,1.2530
20130813,29.9490,0.7512,0.6458,1.0899,1.2464
20130812,29.9037,0.7495,0.6452,1.0865,1.2441
20130811,29.9037,0.7495,0.6452,1.0865,1.2441
20130810,29.9050,0.7481,0.6440,1.0930,1.2475
20130809,29.9213,0.7487,0.6446,1.1029,1.2527
20130808,29.9681,0.7514,0.6495,1.1149,1.2626
20130807,29.9555,0.7532,0.6513,1.1159,1.2712
20130806,29.9653,0.7537,0.6529,1.1237,1.2856
20130805,30.0110,0.7530,0.6540,1.1231,1.2759
20130804,30.0110,0.7530,0.6540,1.1231,1.2759
20130803,30.0432,0.7556,0.6587,1.1222,1.2702
20130802,30.0514,0.7546,0.6593,1.1168,1.2607
20130801,30.0319,0.7537,0.6576,1.1092,1.2536
20130731,29.9520,0.7540,0.6535,1.0989,1.2506
20130730,29.9267,0.7534,0.6505,1.0823,1.2400
20130729,29.9017,0.7531,0.6501,1.0796,1.2370
20130728,29.9017,0.7531,0.6501,1.0796,1.2370
20130727,29.9038,0.7532,0.6499,1.0800,1.2378
20130726,29.9564,0.7567,0.6524,1.0899,1.2472
20130725,29.9318,0.7566,0.6514,1.0836,1.2556
20130724,29.9076,0.7578,0.6510,1.0797,1.2523
20130723,29.9106,0.7594,0.6530,1.0842,1.2596
20130722,29.9201,0.7609,0.6550,1.0903,1.2612
20130721,29.9201,0.7609,0.6550,1.0903,1.2612
20130720,29.9371,0.7619,0.6560,1.0885,1.2613
20130719,29.9133,0.7632,0.6579,1.0894,1.2681
20130718,29.8003,0.7612,0.6593,1.0836,1.2685
20130717,29.7957,0.7634,0.6620,1.0884,1.2739
20130716,29.8652,0.7661,0.6625,1.1005,1.2823
20130715,29.8732,0.7653,0.6620,1.1051,1.2841
20130714,29.8732,0.7653,0.6620,1.1051,1.2841
20130713,29.8740,0.7654,0.6606,1.0970,1.2780
20130712,29.8857,0.7652,0.6615,1.0854,1.2693
20130711,30.0545,0.7803,0.6714,1.0902,1.2761
20130710,30.1250,0.7786,0.6711,1.0926,1.2765
20130709,30.1662,0.7786,0.6710,1.1009,1.2899
20130708,30.1877,0.7794,0.6718,1.1031,1.2972
20130707,30.1877,0.7794,0.6718,1.1031,1.2972
20130706,30.1066,0.7769,0.6675,1.0966,1.2847
20130705,30.0668,0.7710,0.6586,1.0959,1.2813
20130704,30.1009,0.7706,0.6574,1.0992,1.2898
20130703,30.0364,0.7672,0.6583,1.0886,1.2845
20130702,29.9930,0.7672,0.6571,1.0884,1.2862
20130701,29.9796,0.7687,0.6574,1.0942,1.2922
20130630,29.9796,0.7687,0.6574,1.0942,1.2922
20130629,29.9906,0.7668,0.6563,1.0847,1.2859
20130628,30.0427,0.7676,0.6540,1.0756,1.2809
20130627,30.1101,0.7665,0.6502,1.0779,1.2873
20130626,30.1289,0.7627,0.6478,1.0805,1.2912
20130625,30.2343,0.7631,0.6497,1.0843,1.2916
20130624,30.1910,0.7622,0.6486,1.0847,1.2902
20130623,30.1910,0.7622,0.6486,1.0847,1.2902
20130622,30.1946,0.7579,0.6465,1.0843,1.2879
20130621,30.1010,0.7555,0.6466,1.0838,1.2809
20130620,29.8229,0.7473,0.6400,1.0552,1.2514
20130619,29.8868,0.7478,0.6384,1.0528,1.2518
20130618,29.8337,0.7497,0.6365,1.0430,1.2416
20130617,29.8393,0.7493,0.6367,1.0449,1.2422
20130616,29.8393,0.7493,0.6367,1.0449,1.2422
20130615,29.8397,0.7497,0.6375,1.0412,1.2391
20130614,29.8954,0.7496,0.6378,1.0495,1.2532
20130613,29.8810,0.7513,0.6385,1.0539,1.2597
20130612,29.9105,0.7534,0.6419,1.0633,1.2731
20130611,29.8792,0.7568,0.6436,1.0596,1.2703
20130610,29.7522,0.7565,0.6428,1.0530,1.2676
20130609,29.7522,0.7565,0.6428,1.0530,1.2676
20130608,29.7219,0.7555,0.6422,1.0517,1.2586
20130607,29.7674,0.7609,0.6465,1.0508,1.2558
20130606,29.8205,0.7645,0.6516,1.0432,1.2506
20130605,29.9143,0.7651,0.6533,1.0322,1.2445
20130604,29.9633,0.7678,0.6554,1.0346,1.2493
20130603,30.0121,0.7694,0.6580,1.0449,1.2597
20130602,30.0121,0.7694,0.6580,1.0449,1.2597
20130601,30.0044,0.7687,0.6576,1.0396,1.2462
20130531,30.0227,0.7700,0.6594,1.0360,1.2363
20130530,30.0419,0.7755,0.6636,1.0419,1.2354
20130529,29.9633,0.7750,0.6628,1.0367,1.2355
20130528,29.9060,0.7732,0.6614,1.0377,1.2367
20130527,29.9797,0.7733,0.6612,1.0361,1.2352
20130526,29.9797,0.7733,0.6612,1.0361,1.2352
20130525,29.9721,0.7732,0.6620,1.0332,1.2354
20130524,30.0165,0.7764,0.6639,1.0325,1.2378
20130523,29.9007,0.7747,0.6619,1.0249,1.2300
20130522,29.8863,0.7761,0.6579,1.0205,1.2246
20130521,30.0096,0.7779,0.6576,1.0226,1.2297
20130520,30.1132,0.7789,0.6593,1.0275,1.2398
20130519,30.1132,0.7789,0.6593,1.0275,1.2398
20130518,30.0884,0.7779,0.6567,1.0248,1.2338
20130517,30.0561,0.7763,0.6559,1.0149,1.2192
20130516,30.0018,0.7753,0.6570,1.0114,1.2176
20130515,29.9135,0.7703,0.6544,1.0059,1.2123
20130514,29.8877,0.7708,0.6519,1.0023,1.2083
20130513,29.7778,0.7698,0.6510,0.9976,1.2045
20130512,29.7778,0.7698,0.6510,0.9976,1.2045
20130511,29.7008,0.7686,0.6491,0.9957,1.1990
20130510,29.4372,0.7616,0.6441,0.9807,1.1848
20130509,29.4241,0.7621,0.6449,0.9819,1.1899
20130508,29.5720,0.7642,0.6443,0.9805,1.1793
20130507,29.5830,0.7632,0.6426,0.9741,1.1727
20130506,29.5780,0.7625,0.6421,0.9692,1.1718
20130505,29.5780,0.7625,0.6421,0.9692,1.1718
20130504,29.5786,0.7638,0.6433,0.9731,1.1735
20130503,29.5782,0.7612,0.6431,0.9755,1.1780
20130502,29.5162,0.7585,0.6429,0.9674,1.1701
20130501,29.5145,0.7628,0.6450,0.9659,1.1681
20130430,29.5233,0.7649,0.6449,0.9686,1.1719
20130429,29.5723,0.7675,0.6462,0.9732,1.1793
20130428,29.5723,0.7675,0.6462,0.9732,1.1793
20130427,29.6170,0.7680,0.6468,0.9715,1.1750
20130426,29.6953,0.7673,0.6505,0.9705,1.1740
20130425,29.8019,0.7691,0.6556,0.9743,1.1837
20130424,29.8395,0.7680,0.6553,0.9756,1.1904
20130423,29.8391,0.7660,0.6561,0.9734,1.1875
20130422,29.8136,0.7662,0.6566,0.9731,1.1877
20130421,29.8136,0.7662,0.6566,0.9731,1.1877
20130420,29.8378,0.7651,0.6540,0.9696,1.1849
20130419,29.9040,0.7662,0.6553,0.9702,1.1849
20130418,29.8939,0.7617,0.6536,0.9667,1.1811
20130417,29.9172,0.7635,0.6531,0.9654,1.1808
20130416,29.9530,0.7645,0.6526,0.9593,1.1774
20130415,29.9857,0.7627,0.6518,0.9517,1.1645
20130414,29.9857,0.7627,0.6518,0.9517,1.1645
20130413,29.9816,0.7639,0.6505,0.9497,1.1622
20130412,29.9763,0.7640,0.6510,0.9483,1.1601
20130411,30.0253,0.7644,0.6526,0.9508,1.1702
20130410,30.0954,0.7662,0.6540,0.9567,1.1774
20130409,30.0984,0.7691,0.6533,0.9627,1.1855
20130408,30.0008,0.7697,0.6521,0.9631,1.1864
20130407,30.0008,0.7697,0.6521,0.9631,1.1864
20130406,29.9809,0.7718,0.6552,0.9608,1.1889
20130405,29.9552,0.7784,0.6606,0.9582,1.1906
20130404,29.8969,0.7798,0.6617,0.9555,1.1874
20130403,29.8915,0.7786,0.6586,0.9566,1.1894
20130402,29.8739,0.7803,0.6577,0.9605,1.1954
20130401,29.8300,0.7802,0.6580,0.9597,1.1945
20130331,29.8603,0.7802,0.6580,0.9597,1.1945
20130330,29.8800,0.7801,0.6580,0.9603,1.1952
20130329,29.8860,0.7814,0.6600,0.9592,1.1950
20130328,29.8429,0.7803,0.6606,0.9564,1.1944
20130327,30.0811,0.7775,0.6592,0.9550,1.1961
20130326,29.7908,0.7713,0.6572,0.9562,1.1972
20130325,29.9050,0.7700,0.6566,0.9575,1.1967
20130324,29.7748,0.7700,0.6566,0.9575,1.1967
20130323,29.8470,0.7731,0.6580,0.9583,1.2008
20130322,29.7194,0.7738,0.6605,0.9613,1.2059
20130321,29.8615,0.7748,0.6619,0.9635,1.2153
20130320,29.7370,0.7733,0.6621,0.9635,1.2125
20130319,29.7500,0.7734,0.6619,0.9638,1.2134
20130318,29.7261,0.7648,0.6616,0.9607,1.2086
20130317,29.7280,0.7648,0.6616,0.9607,1.2086
20130316,29.7263,0.7669,0.6618,0.9633,1.2152
20130315,29.7191,0.7714,0.6678,0.9655,1.2208
20130314,29.6881,0.7690,0.6698,0.9698,1.2126
20130313,29.6734,0.7676,0.6715,0.9710,1.2117
20130312,29.6952,0.7689,0.6706,0.9771,1.2163
20130311,29.7133,0.7690,0.6700,0.9770,1.2164
20130310,29.6902,0.7690,0.6700,0.9770,1.2164
20130309,29.6719,0.7654,0.6672,0.9756,1.2117
20130308,29.6450,0.7676,0.6662,0.9752,1.2076
20130307,29.6364,0.7672,0.6624,0.9738,1.2024
20130306,29.6700,0.7672,0.6610,0.9778,1.2071
20130305,29.6982,0.7687,0.6645,0.9844,1.2157
20130304,29.6489,0.7680,0.6649,0.9799,1.2123
20130303,29.6622,0.7680,0.6650,0.9799,1.2123
20130302,29.6488,0.7668,0.6622,0.9791,1.2113
20130301,29.6535,0.7622,0.6591,0.9754,1.2053
20130228,29.6682,0.7644,0.6611,0.9793,1.2127
20130227,29.6864,0.7652,0.6594,0.9751,1.2040
20130226,29.6578,0.7572,0.6609,0.9717,1.1936
20130225,29.6950,0.7581,0.6595,0.9690,1.1932
20130224,29.6359,0.7581,0.6594,0.9690,1.1932
20130223,29.6435,0.7580,0.6551,0.9703,1.1948
20130222,29.6688,0.7558,0.6567,0.9760,1.1982
20130221,29.5511,0.7471,0.6507,0.9684,1.1904
20130220,29.5757,0.7487,0.6466,0.9678,1.1833
20130219,29.6715,0.7493,0.6461,0.9712,1.1841
20130218,29.6800,0.7485,0.6444,0.9704,1.1833
20130217,29.6212,0.7485,0.6444,0.9704,1.1834
20130216,29.6047,0.7490,0.6449,0.9670,1.1776
20130215,29.6676,0.7469,0.6446,0.9661,1.1799
20130214,29.7269,0.7431,0.6403,0.9673,1.1888
20130213,29.7646,0.7454,0.6395,0.9741,1.1947
20130212,29.7513,0.7472,0.6354,0.9716,1.1984
20130211,29.7500,0.7482,0.6329,0.9692,1.1965
20130210,29.7546,0.7482,0.6329,0.9691,1.1966
20130209,29.7008,0.7467,0.6348,0.9703,1.1971
20130208,29.5922,0.7411,0.6377,0.9696,1.1967
20130207,29.5580,0.7381,0.6386,0.9675,1.1860
20130206,29.5501,0.7393,0.6358,0.9606,1.1859
20130205,29.5904,0.7357,0.6362,0.9592,1.1822
20130204,29.6199,0.7331,0.6373,0.9609,1.1829
20130203,29.6300,0.7331,0.6373,0.9610,1.1831
20130202,29.6139,0.7335,0.6321,0.9612,1.1869
20130201,29.5542,0.7371,0.6322,0.9600,1.1942
20130131,29.5241,0.7394,0.6343,0.9573,1.1977
20130130,29.5465,0.7432,0.6361,0.9574,1.1961
20130129,29.4679,0.7434,0.6355,0.9608,1.2005
20130128,29.2114,0.7428,0.6330,0.9594,1.1943
20130127,29.2564,0.7428,0.6329,0.9594,1.1942
20130126,29.2113,0.7454,0.6334,0.9578,1.1944
20130125,29.0547,0.7500,0.6323,0.9522,1.1889
20130124,29.0074,0.7510,0.6312,0.9479,1.1879
20130123,28.9928,0.7506,0.6310,0.9481,1.1907
20130122,28.9721,0.7510,0.6305,0.9511,1.1962
20130121,28.9622,0.7508,0.6301,0.9515,1.1941
20130120,28.9906,0.7508,0.6301,0.9515,1.1942
20130119,28.9651,0.7489,0.6273,0.9509,1.1963
20130118,28.9736,0.7504,0.6250,0.9494,1.1902
20130117,28.9843,0.7524,0.6238,0.9472,1.1905
20130116,28.9575,0.7490,0.6222,0.9476,1.1895
20130115,28.9455,0.7480,0.6209,0.9474,1.1905
20130114,28.9500,0.7494,0.6199,0.9491,1.1955
20130113,28.9240,0.7495,0.6199,0.9491,1.1956
20130112,28.9483,0.7525,0.6196,0.9462,1.1892
20130111,28.9684,0.7625,0.6229,0.9473,1.1880
20130110,29.0193,0.7652,0.6235,0.9517,1.1929
20130109,29.0274,0.7631,0.6217,0.9530,1.1961
20130108,29.0149,0.7655,0.6226,0.9537,1.2008
20130107,29.0300,0.7652,0.6223,0.9542,1.2025
20130106,28.9970,0.7652,0.6223,0.9541,1.2024
20130105,29.0246,0.7672,0.6227,0.9574,1.2108
20130104,29.0037,0.7615,0.6173,0.9525,1.2009
20130103,29.0114,0.7555,0.6140,0.9553,1.1994
20130102,29.0585,0.7578,0.6157,0.9631,1.2102
20130101,29.0377,0.7574,0.6178,0.9630,1.2144
20121231,29.0700,0.7566,0.6188,0.9641,1.2197
20121230,29.0394,0.7566,0.6188,0.9641,1.2197
20121229,29.0396,0.7562,0.6203,0.9635,1.2179
20121228,29.0330,0.7552,0.6197,0.9644,1.2200
20121227,29.0396,0.7577,0.6199,0.9648,1.2187
20121226,29.0644,0.7583,0.6199,0.9647,1.2163
20121225,29.0491,0.7580,0.6189,0.9622,1.2157
20121224,29.0800,0.7583,0.6184,0.9614,1.2153
20121223,29.0800,0.7583,0.6184,0.9614,1.2152
20121222,29.0603,0.7575,0.6162,0.9578,1.2080
20121221,29.0443,0.7557,0.6149,0.9541,1.1982
20121220,29.0426,0.7547,0.6147,0.9515,1.1928
20121219,29.0433,0.7585,0.6166,0.9490,1.1862
20121218,29.0550,0.7598,0.6178,0.9486,1.1843
20121217,29.0508,0.7596,0.6183,0.9465,1.1816
20121216,29.0141,0.7597,0.6183,0.9464,1.1816
20121215,29.0568,0.7633,0.6201,0.9489,1.1858
20121214,29.0709,0.7650,0.6200,0.9484,1.1850
20121213,29.0555,0.7677,0.6201,0.9487,1.1896
20121212,29.0823,0.7713,0.6216,0.9530,1.1957
20121211,29.0834,0.7743,0.6232,0.9538,1.1998
20121210,29.0733,0.7736,0.6233,0.9535,1.2012
20121209,29.0749,0.7736,0.6234,0.9535,1.2012
20121208,29.0787,0.7726,0.6235,0.9544,1.2018
20121207,29.0875,0.7671,0.6216,0.9547,1.2039
20121206,29.0764,0.7638,0.6210,0.9552,1.2119
20121205,29.0847,0.7651,0.6211,0.9566,1.2148
20121204,29.0704,0.7672,0.6229,0.9598,1.2189
20121203,29.0800,0.7702,0.6246,0.9591,1.2189
20121202,29.0793,0.7701,0.6246,0.9591,1.2189
20121201,29.0800,0.7694,0.6237,0.9592,1.2178
20121130,29.0999,0.7713,0.6241,0.9565,1.2136
20121129,29.1421,0.7738,0.6248,0.9567,1.2174
20121128,29.1017,0.7714,0.6238,0.9551,1.2163
20121127,29.1003,0.7714,0.6242,0.9567,1.2150
20121126,29.1300,0.7707,0.6239,0.9562,1.2142
20121125,29.1061,0.7707,0.6239,0.9561,1.2141
20121124,29.1389,0.7745,0.6264,0.9605,1.2215
20121123,29.1390,0.7776,0.6269,0.9634,1.2266
20121122,29.1341,0.7813,0.6280,0.9647,1.2281
20121121,29.1158,0.7813,0.6284,0.9620,1.2235
20121120,29.1451,0.7829,0.6288,0.9632,1.2263
20121119,29.1500,0.7848,0.6297,0.9672,1.2306
20121118,29.1586,0.7848,0.6297,0.9671,1.2306
20121117,29.1496,0.7844,0.6303,0.9684,1.2351
20121116,29.0540,0.7841,0.6310,0.9665,1.2333
20121115,29.0081,0.7857,0.6301,0.9591,1.2272
20121114,29.0089,0.7877,0.6299,0.9598,1.2228
20121113,28.9770,0.7863,0.6293,0.9597,1.2248
20121112,29.0217,0.7867,0.6291,0.9629,1.2283
20121111,29.0297,0.7867,0.6291,0.9629,1.2283
20121110,29.0413,0.7852,0.6267,0.9615,1.2266
20121109,29.1211,0.7843,0.6259,0.9602,1.2233
20121108,29.1511,0.7809,0.6252,0.9583,1.2088
20121107,29.2401,0.7814,0.6257,0.9601,1.2094
20121106,29.2505,0.7810,0.6252,0.9656,1.2123
20121105,29.2439,0.7790,0.6241,0.9674,1.2121
20121104,29.2590,0.7790,0.6241,0.9674,1.2119
20121103,29.2296,0.7757,0.6219,0.9631,1.2099
20121102,29.2312,0.7720,0.6197,0.9633,1.2136
20121101,29.2263,0.7709,0.6211,0.9636,1.2168
20121031,29.2405,0.7731,0.6229,0.9655,1.2182
20121030,29.2620,0.7744,0.6226,0.9662,1.2188
20121029,29.2366,0.7730,0.6210,0.9641,1.2154
20121028,29.2389,0.7730,0.6210,0.9640,1.2154
20121027,29.2642,0.7733,0.6207,0.9667,1.2193
20121026,29.2437,0.7707,0.6216,0.9647,1.2163
20121025,29.2917,0.7712,0.6255,0.9694,1.2287
20121024,29.2827,0.7681,0.6256,0.9716,1.2273
20121023,29.2521,0.7664,0.6242,0.9692,1.2237
20121022,29.2728,0.7679,0.6248,0.9681,1.2259
20121021,29.2744,0.7677,0.6248,0.9680,1.2258
20121020,29.2347,0.7662,0.6234,0.9658,1.2217
20121019,29.2131,0.7634,0.6201,0.9633,1.2180
20121018,29.1763,0.7628,0.6195,0.9677,1.2210
20121017,29.2049,0.7691,0.6214,0.9740,1.2272
20121016,29.2287,0.7729,0.6228,0.9772,1.2255
20121015,29.2213,0.7721,0.6222,0.9770,1.2243
20121014,29.2278,0.7721,0.6222,0.9772,1.2245
20121013,29.2282,0.7722,0.6228,0.9751,1.2214
20121012,29.2884,0.7757,0.6241,0.9743,1.2232
20121011,29.3154,0.7766,0.6249,0.9780,1.2239
20121010,29.2922,0.7730,0.6243,0.9791,1.2196
20121009,29.2779,0.7703,0.6222,0.9823,1.2220
20121008,29.2473,0.7671,0.6198,0.9821,1.2227
20121007,29.2599,0.7670,0.6197,0.9817,1.2226
20121006,29.2515,0.7679,0.6180,0.9767,1.2155
20121005,29.3106,0.7719,0.6202,0.9780,1.2186
20121004,29.3176,0.7748,0.6209,0.9781,1.2167
20121003,29.2966,0.7745,0.6194,0.9693,1.2057
20121002,29.3156,0.7773,0.6197,0.9650,1.2066
20121001,29.3200,0.7777,0.6186,0.9636,1.2045
20120930,29.3419,0.7777,0.6186,0.9635,1.2043
20120929,29.3222,0.7748,0.6171,0.9589,1.2019
20120928,29.3781,0.7764,0.6173,0.9608,1.2083
20120927,29.3983,0.7768,0.6183,0.9652,1.2180
20120926,29.3458,0.7734,0.6163,0.9590,1.2135
20120925,29.3576,0.7731,0.6168,0.9599,1.2148
20120924,29.3050,0.7705,0.6162,0.9564,1.2061
20120923,29.3333,0.7705,0.6162,0.9563,1.2061
20120922,29.3281,0.7699,0.6155,0.9551,1.2041
20120921,29.3575,0.7702,0.6172,0.9595,1.2107
20120920,29.3502,0.7665,0.6160,0.9564,1.2081
20120919,29.3454,0.7648,0.6156,0.9571,1.2096
20120918,29.2966,0.7623,0.6161,0.9510,1.2075
20120917,29.3237,0.7618,0.6167,0.9481,1.2064
20120916,29.3271,0.7618,0.6167,0.9481,1.2063
20120915,29.4299,0.7656,0.6173,0.9460,1.2013
20120914,29.6071,0.7739,0.6204,0.9550,1.2149
20120913,29.5949,0.7764,0.6215,0.9558,1.2203
20120912,29.6566,0.7811,0.6240,0.9635,1.2298
20120911,29.6838,0.7821,0.6251,0.9656,1.2336
20120910,29.7100,0.7804,0.6245,0.9631,1.2312
20120909,29.6490,0.7803,0.6246,0.9630,1.2310
20120908,29.7468,0.7875,0.6264,0.9672,1.2415
20120907,29.8297,0.7928,0.6284,0.9767,1.2534
20120906,29.8594,0.7961,0.6297,0.9806,1.2592
20120905,29.8414,0.7943,0.6296,0.9762,1.2561
20120904,29.8784,0.7950,0.6298,0.9749,1.2515
20120903,29.9006,0.7953,0.6303,0.9690,1.2450
20120902,29.9034,0.7952,0.6304,0.9687,1.2446
20120901,29.9278,0.7970,0.6320,0.9697,1.2487
20120831,29.9416,0.7980,0.6320,0.9687,1.2491
20120830,29.9406,0.7969,0.6320,0.9646,1.2446
20120829,29.9629,0.7984,0.6331,0.9643,1.2395
20120828,29.9599,0.7992,0.6327,0.9623,1.2341
20120827,29.9600,0.7993,0.6325,0.9611,1.2328
20120826,29.9667,0.7993,0.6325,0.9612,1.2328
20120825,29.9636,0.7976,0.6313,0.9602,1.2321
20120824,29.9600,0.7968,0.6297,0.9534,1.2258
20120823,30.0100,0.8018,0.6331,0.9565,1.2350
20120822,29.9750,0.8059,0.6350,0.9537,1.2323
20120821,30.0300,0.8107,0.6371,0.9574,1.2366
20120820,29.9990,0.8107,0.6371,0.9597,1.2385
20120819,29.9990,0.8108,0.6371,0.9598,1.2385
20120818,30.0250,0.8101,0.6365,0.9561,1.2364
20120817,30.0200,0.8126,0.6370,0.9527,1.2374
20120816,30.0020,0.8126,0.6378,0.9538,1.2413
20120815,29.9650,0.8102,0.6374,0.9512,1.2368
20120814,30.0050,0.8122,0.6377,0.9487,1.2337
20120813,29.9620,0.8138,0.6375,0.9456,1.2300
20120812,29.9900,0.8138,0.6374,0.9455,1.2298
20120811,29.9900,0.8139,0.6397,0.9482,1.2331
20120810,29.9422,0.8107,0.6390,0.9453,1.2305
20120809,29.9642,0.8083,0.6399,0.9474,1.2278
20120808,29.9383,0.8059,0.6403,0.9458,1.2205
20120807,29.9308,0.8071,0.6408,0.9465,1.2210
20120806,29.9700,0.8074,0.6394,0.9462,1.2212
20120805,29.9483,0.8074,0.6393,0.9461,1.2212
20120804,29.9696,0.8162,0.6426,0.9516,1.2278
20120803,29.9753,0.8179,0.6437,0.9546,1.2351
20120802,29.9600,0.8134,0.6395,0.9522,1.2330
20120801,29.9861,0.8142,0.6372,0.9512,1.2349
20120731,30.0407,0.8148,0.6366,0.9543,1.2367
20120730,30.0295,0.8117,0.6350,0.9539,1.2359
20120729,30.0400,0.8117,0.6350,0.9538,1.2361
20120728,30.0750,0.8129,0.6369,0.9591,1.2436
20120727,30.1269,0.8196,0.6423,0.9659,1.2572
20120726,30.1612,0.8260,0.6452,0.9747,1.2732
20120725,30.1117,0.8265,0.6446,0.9737,1.2673
20120724,30.0453,0.8255,0.6431,0.9712,1.2626
20120723,29.9700,0.8228,0.6401,0.9637,1.2507
20120722,30.0177,0.8226,0.6401,0.9636,1.2505
20120721,29.9788,0.8180,0.6379,0.9615,1.2479
20120720,29.9745,0.8143,0.6378,0.9613,1.2466
20120719,29.9800,0.8149,0.6395,0.9690,1.2546
20120718,29.9683,0.8145,0.6395,0.9725,1.2533
20120717,29.9900,0.8171,0.6418,0.9776,1.2557
20120716,29.9500,0.8163,0.6420,0.9777,1.2555
20120715,29.9228,0.8164,0.6420,0.9779,1.2556
20120714,29.9904,0.8190,0.6462,0.9827,1.2622
20120713,29.9964,0.8187,0.6466,0.9836,1.2639
20120712,29.9416,0.8158,0.6439,0.9778,1.2560
20120711,29.9457,0.8139,0.6446,0.9802,1.2567
20120710,29.9469,0.8135,0.6453,0.9815,1.2564
20120709,29.9500,0.8140,0.6456,0.9794,1.2535
20120708,29.9644,0.8139,0.6456,0.9793,1.2533
20120707,29.9118,0.8096,0.6446,0.9760,1.2488
20120706,29.8617,0.8018,0.6425,0.9733,1.2447
20120705,29.8313,0.7955,0.6392,0.9724,1.2435
20120704,29.8619,0.7941,0.6374,0.9741,1.2440
20120703,29.8681,0.7926,0.6379,0.9763,1.2463
20120702,29.8000,0.7896,0.6368,0.9766,1.2479
20120701,29.7890,0.7896,0.6367,0.9767,1.2478
20120630,29.9400,0.7951,0.6404,0.9842,1.2559
20120629,29.9212,0.8027,0.6431,0.9931,1.2645
20120628,29.9277,0.8011,0.6408,0.9936,1.2655
20120627,29.9653,0.8001,0.6410,0.9963,1.2658
20120626,29.9651,0.7993,0.6423,0.9987,1.2705
20120625,29.9482,0.7957,0.6416,0.9938,1.2650
20120624,29.9402,0.7956,0.6416,0.9936,1.2650
20120623,29.9318,0.7967,0.6411,0.9952,1.2680
20120622,29.8749,0.7910,0.6382,0.9861,1.2567
20120621,29.8397,0.7881,0.6359,0.9816,1.2562
20120620,29.8751,0.7918,0.6373,0.9851,1.2583
20120619,29.8828,0.7906,0.6377,0.9898,1.2632
20120618,29.8900,0.7909,0.6363,0.9916,1.2688
20120617,29.8695,0.7913,0.6363,0.9918,1.2691
20120616,29.9171,0.7918,0.6419,0.9964,1.2736
20120615,29.9570,0.7950,0.6443,1.0040,1.2853
20120614,29.9589,0.7980,0.6429,1.0039,1.2859
20120613,29.9561,0.8007,0.6445,1.0096,1.2935
20120612,29.9160,0.7949,0.6438,1.0047,1.2908
20120611,29.8797,0.7973,0.6462,1.0065,1.2963
20120610,29.8716,0.7993,0.6464,1.0085,1.2982
20120609,29.9284,0.7998,0.6466,1.0133,1.3058
20120608,29.8477,0.7953,0.6446,1.0060,1.2972
20120607,29.8991,0.7999,0.6475,1.0152,1.3101
20120606,29.9823,0.8018,0.6506,1.0262,1.3226
20120605,29.9851,0.8038,0.6506,1.0324,1.3253
20120604,29.7282,0.8051,0.6509,1.0307,1.3255
20120603,29.9392,0.8042,0.6509,1.0310,1.3253
20120602,29.9196,0.8088,0.6510,1.0328,1.3300
20120601,29.8343,0.8077,0.6466,1.0286,1.3266
20120531,29.7147,0.8038,0.6420,1.0233,1.3188
20120530,29.6222,0.7984,0.6383,1.0158,1.3138
20120529,29.6165,0.7957,0.6373,1.0152,1.3134
20120528,29.6603,0.7979,0.6383,1.0244,1.3258
20120527,29.6601,0.7988,0.6384,1.0247,1.3264
20120526,29.6259,0.7975,0.6385,1.0237,1.3244
20120525,29.5943,0.7957,0.6377,1.0249,1.3298
20120524,29.5632,0.7913,0.6357,1.0251,1.3324
20120523,29.5207,0.7832,0.6330,1.0113,1.3107
20120522,29.5487,0.7826,0.6324,1.0148,1.3171
20120521,29.5600,0.7830,0.6320,1.0162,1.3218
20120520,29.5302,0.7829,0.6321,1.0159,1.3219
20120519,29.5926,0.7873,0.6333,1.0153,1.3190
20120518,29.5611,0.7863,0.6301,1.0071,1.3063
20120517,29.6051,0.7859,0.6270,1.0077,1.3049
